Subt_4:204		
240,908	935,17	
241,126	913,46	
241,345	964,66	
241,563	927,39	
241,782	908,55	
242	926,16	
242,219	922,88	
242,437	933,94	
242,656	944,18	
242,874	979,82	
243,093	987,19	
243,311	950,33	
243,53	1024,05	
243,748	1015,86	
243,967	1030,2	
244,185	1053,95	
244,403	1058,05	
244,622	1092,45	
244,84	1060,1	
245,059	1116,62	
245,277	1079,76	
245,495	1082,62	
245,714	1155,94	
245,932	1113,75	
246,15	1167,82	
246,368	1193,62	
246,587	1214,51	
246,805	1219,84	
247,023	1195,26	
247,242	1256,29	
247,46	1242,37	
247,678	1268,99	
247,896	1255,88	
248,114	1322,65	
248,333	1310,36	
248,551	1337,8	
248,769	1461,5	
248,987	1520,07	
249,205	1543,83	
249,423	1587,24	
249,641	1594,21	
249,859	1594,62	
250,078	1638,44	
250,296	1635,99	
250,514	1575,37	
250,732	1618,37	
250,95	1563,49	
251,168	1591,34	
251,386	1588,47	
251,604	1588,47	
251,822	1567,99	
252,04	1627,79	
252,258	1622,06	
252,476	1696,2	
252,694	1684,32	
252,911	1703,16	
253,129	1629,02	
253,347	1669,98	
253,565	1644,18	
253,783	1606,49	
254,001	1630,66	
254,219	1604,45	
254,437	1597,07	
254,654	1548,33	
254,872	1583,56	
255,09	1536,45	
255,308	1615,51	
255,526	1604,04	
255,743	1526,62	
255,961	1570,86	
256,179	1513,93	
256,397	1590,93	
256,614	1604,45	
256,832	1629,02	
257,05	1647,45	
257,267	1625,75	
257,485	1659,33	
257,703	1652,78	
257,92	1570,86	
258,138	1632,3	
258,356	1697,02	
258,573	1710,12	
258,791	1762,96	
259,008	1821,12	
259,226	1873,55	
259,443	1901,4	
259,661	1952,6	
259,878	1948,1	
260,096	1992,74	
260,314	1908,37	
260,531	1923,93	
260,748	1876,42	
260,966	1903,86	
261,183	1882,15	
261,401	1846,11	
261,618	1855,94	
261,836	1851,84	
262,053	1836,28	
262,271	1833,82	
262,488	1896,9	
262,705	1939,09	
262,923	2053,77	
263,14	2049,27	
263,357	2129,14	
263,575	2145,52	
263,792	2173,78	
264,009	2175,83	
264,227	2119,31	
264,444	2076,71	
264,661	2084,08	
264,878	2086,54	
265,096	2107,84	
265,313	2119,72	
265,53	2044,35	
265,747	2105,38	
265,964	2147,98	
266,182	2134,87	
266,399	2124,22	
266,616	2229,9	
266,833	2201,23	
267,05	2234,4	
267,267	2218,84	
267,484	2175,83	
267,701	2130,77	
267,918	2163,95	
268,136	2116,85	
268,353	2174,19	
268,57	2231,94	
268,787	2246,28	
269,004	2301,58	
269,221	2301,17	
269,438	2268,81	
269,655	2224,16	
269,872	2166	
270,089	2160,68	
270,305	2166,41	
270,522	2164,77	
270,739	2278,23	
270,956	2359,33	
271,173	2328,61	
271,39	2321,24	
271,607	2314,27	
271,824	2273,72	
272,041	2172,14	
272,257	2103,74	
272,474	2127,5	
272,691	2045,58	
272,908	2084,49	
273,125	2008,31	
273,341	1997,25	
273,558	1973,49	
273,775	1907,14	
273,992	1953,42	
274,208	1924,75	
274,425	1921,88	
274,642	1928,03	
274,858	1946,87	
275,075	1965,3	
275,292	1928,85	
275,508	1938,27	
275,725	1960,38	
275,942	1968,99	
276,158	1973,08	
276,375	1982,5	
276,591	1966,12	
276,808	2011,99	
277,024	1952,6	
277,241	1867,41	
277,458	1925,16	
277,674	1860,03	
277,891	1911,23	
278,107	1897,31	
278,324	1905,09	
278,54	1894,03	
278,756	1941,13	
278,973	1893,21	
279,189	1948,51	
279,406	1866,59	
279,622	1912,46	
279,839	1837,92	
280,055	1742,48	
280,271	1696,2	
280,488	1656,47	
280,704	1641,31	
280,92	1563,9	
281,137	1615,51	
281,353	1580,69	
281,569	1543,01	
281,786	1501,23	
282,002	1477,47	
282,218	1466,41	
282,434	1468,46	
282,651	1446,34	
282,867	1413,99	
283,083	1410,3	
283,299	1378,35	
283,515	1338,21	
283,732	1319,37	
283,948	1318,14	
284,164	1335,75	
284,38	1380,81	
284,596	1368,93	
284,812	1405,38	
285,028	1420,54	
285,244	1419,72	
285,46	1505,73	
285,676	1533,18	
285,893	1578,64	
286,109	1656,87	
286,325	1648,27	
286,541	1631,89	
286,757	1574,96	
286,973	1436,92	
287,189	1410,71	
287,404	1382,04	
287,62	1348,04	
287,836	1390,23	
288,052	1316,5	
288,268	1360,33	
288,484	1375,48	
288,7	1402,52	
288,916	1411,12	
289,132	1410,3	
289,348	1321,83	
289,563	1372,21	
289,779	1355,41	
289,995	1368,52	
290,211	1389,41	
290,427	1364,83	
290,642	1389	
290,858	1363,61	
291,074	1364,02	
291,29	1386,13	
291,505	1398,83	
291,721	1415,62	
291,937	1450,44	
292,152	1476,24	
292,368	1586,02	
292,584	1537,68	
292,799	1699,06	
293,015	1773,61	
293,231	1996,43	
293,446	2104,56	
293,662	2284,37	
293,877	2333,93	
294,093	2298,3	
294,308	2203,68	
294,524	2096,78	
294,74	1867	
294,955	1750,26	
295,171	1559,39	
295,386	1457,81	
295,602	1450,44	
295,817	1424,64	
296,032	1496,31	
296,248	1477,47	
296,463	1442,25	
296,679	1443,48	
296,894	1434,06	
297,11	1399,24	
297,325	1416,85	
297,54	1361,97	
297,756	1357,05	
297,971	1353,37	
298,186	1297,66	
298,402	1309,13	
298,617	1335,75	
298,832	1318,55	
299,048	1323,06	
299,263	1323,06	
299,478	1332,07	
299,693	1302,58	
299,909	1356,23	
300,124	1332,89	
300,339	1361,56	
300,554	1420,54	
300,769	1432,01	
300,984	1472,56	
301,2	1564,72	
301,415	1609,36	
301,63	1531,95	
301,845	1545,47	
302,06	1530,72	
302,275	1551,61	
302,49	1495,9	
302,705	1477,06	
302,92	1514,75	
303,135	1487,71	
303,35	1494,68	
303,565	1455,76	
303,78	1440,2	
303,995	1407,43	
304,21	1392,28	
304,425	1416,44	
304,64	1433,65	
304,855	1458,63	
305,07	1481,16	
305,285	1514,75	
305,5	1493,86	
305,715	1481,16	
305,93	1510,65	
306,145	1437,74	
306,359	1434,47	
306,574	1432,42	
306,789	1467,23	
307,004	1569,63	
307,219	1561,85	
307,434	1623,29	
307,648	1622,88	
307,863	1674,08	
308,078	1630,66	
308,293	1592,57	
308,507	1568,4	
308,722	1565,54	
308,937	1528,67	
309,151	1470,51	
309,366	1440,61	
309,581	1490,99	
309,795	1520,07	
310,01	1545,88	
310,225	1529,08	
310,439	1583,97	
310,654	1627,79	
310,868	1604,45	
311,083	1615,51	
311,297	1607,31	
311,512	1655,65	
311,727	1612,23	
311,941	1647,45	
312,156	1671,21	
312,37	1708,89	
312,585	1696,2	
312,799	1699,06	
313,013	1677,35	
313,228	1586,02	
313,442	1574,96	
313,657	1587,65	
313,871	1602,81	
314,086	1603,22	
314,3	1620,01	
314,514	1608,54	
314,729	1581,92	
314,943	1568,81	
315,157	1589,29	
315,372	1726,92	
315,586	1795,32	
315,8	1940,72	
316,014	2035,34	
316,229	2005,44	
316,443	2048,45	
316,657	1949,73	
316,871	1855,94	
317,086	1795,32	
317,3	1784,26	
317,514	1710,12	
317,728	1732,24	
317,942	1722,41	
318,157	1795,32	
318,371	1775,66	
318,585	1821,94	
318,799	1850,2	
319,013	1758,86	
319,227	1792,04	
319,441	1769,92	
319,655	1710,94	
319,869	1680,63	
320,083	1697,42	
320,297	1740,84	
320,511	1740,43	
320,725	1736,34	
320,939	1692,1	
321,153	1682,27	
321,367	1733,88	
321,581	1734,7	
321,795	1702,34	
322,009	1777,3	
322,223	1726,92	
322,437	1777,71	
322,651	1839,96	
322,865	1830,95	
323,078	1856,35	
323,292	1914,1	
323,506	1844,06	
323,72	1881,33	
323,934	1944,41	
324,147	1989,47	
324,361	2008,31	
324,575	1998,48	
324,789	2038,62	
325,003	2061,55	
325,216	1957,93	
325,43	1983,73	
325,644	2008,31	
325,857	2043,53	
326,071	2070,16	
326,285	2234,81	
326,498	2221,3	
326,712	2323,28	
326,926	2428,14	
327,139	2541,19	
327,353	2616,14	
327,566	2752,95	
327,78	2944,64	
327,993	3283,37	
328,207	4261,07	
328,421	7858,53	
328,634	16352,28	
328,848	34523,09	
329,061	61217,95	
329,275	64031,86	
329,488	64003,6	
329,701	64042,1	
329,915	64059,3	
330,128	64038,41	
330,342	64027,35	
330,555	64093,71	
330,769	64033,09	
330,982	64056,03	
331,195	64092,89	
331,409	64022,44	
331,622	29004,22	
331,835	3992,79	
332,049	2940,95	
332,262	2689,87	
332,475	2576,41	
332,688	2472,38	
332,902	2372,44	
333,115	2220,07	
333,328	2229,49	
333,541	2215,56	
333,755	2174,19	
333,968	2199,18	
334,181	2131,59	
334,394	2059,92	
334,607	2090,23	
334,821	2048,45	
335,034	2108,25	
335,247	2068,52	
335,46	2083,26	
335,673	2075,89	
335,886	2057,05	
336,099	2078,35	
336,312	1996,02	
336,525	2054,59	
336,738	2070,97	
336,951	2007,08	
337,164	2073,84	
337,377	2107,43	
337,59	2086,95	
337,803	2066,06	
338,016	2053,36	
338,229	2042,71	
338,442	1984,55	
338,655	1884,61	
338,868	1845,7	
339,081	1857,99	
339,294	1793,68	
339,506	1774,02	
339,719	1774,02	
339,932	2110,7	
340,145	2212,69	
340,358	2058,28	
340,571	1754,77	
340,783	1802,69	
340,996	1905,09	
341,209	1906,32	
341,422	2041,89	
341,634	1979,23	
341,847	2048,04	
342,06	2036,16	
342,272	2014,86	
342,485	2027,97	
342,698	1993,15	
342,91	1971,85	
343,123	1939,09	
343,336	1963,66	
343,548	1924,75	
343,761	1898,94	
343,973	1852,66	
344,186	1865,36	
344,399	1834,64	
344,611	1786,31	
344,824	1817,85	
345,036	1774,84	
345,249	1884,61	
345,461	1890,75	
345,674	1944,41	
345,886	1998,48	
346,099	1966,94	
346,311	2033,29	
346,523	1992,74	
346,736	1968,17	
346,948	1944,82	
347,161	1963,25	
347,373	1887,48	
347,585	1879,28	
347,798	1823,99	
348,01	1818,66	
348,222	1810,47	
348,435	1813,34	
348,647	1852,66	
348,859	1896,9	
349,072	1860,44	
349,284	1860,03	
349,496	1936,22	
349,708	2006,26	
349,921	2029,61	
350,133	2002,98	
350,345	2005,03	
350,557	2049,27	
350,769	2039,03	
350,981	2009,54	
351,194	1876,01	
351,406	1882,97	
351,618	1867	
351,83	1865,36	
352,042	1919,42	
352,254	2013,22	
352,466	2058,69	
352,678	2149,62	
352,89	2194,26	
353,102	2360,15	
353,314	2390,87	
353,526	2437,56	
353,738	2354,41	
353,95	2372,03	
354,162	2384,31	
354,374	2350,32	
354,586	2288,88	
354,798	2268,4	
355,01	2273,31	
355,222	2193,03	
355,434	2232,76	
355,646	2230,72	
355,857	2172,96	
356,069	2207,37	
356,281	2070,97	
356,493	2080,39	
356,705	2019,37	
356,916	1954,24	
357,128	1920,24	
357,34	1931,71	
357,552	1975,95	
357,764	2042,3	
357,975	2067,29	
358,187	2147,16	
358,399	2155,35	
358,61	2160,27	
358,822	2060,73	
359,034	2109,48	
359,245	2093,5	
359,457	2152,89	
359,669	2090,63	
359,88	2143,88	
360,092	2098,83	
360,303	2075,07	
360,515	2041,89	
360,726	2045,99	
360,938	2024,69	
361,149	1972,67	
361,361	1925,57	
361,573	1885,43	
361,784	1911,64	
361,995	1911,64	
362,207	1914,1	
362,418	1971,85	
362,63	1986,6	
362,841	2077,53	
363,053	2154,53	
363,264	2175,83	
363,475	2178,29	
363,687	2161,49	
363,898	2146,34	
364,109	2149,21	
364,321	2037,39	
364,532	2081,62	
364,743	2076,71	
364,955	2153,71	
365,166	2100,47	
365,377	2148,39	
365,588	2157,4	
365,8	2123,4	
366,011	2120,13	
366,222	2139,79	
366,433	2127,09	
366,645	2093,91	
366,856	2129,14	
367,067	2072,61	
367,278	2066,88	
367,489	2039,85	
367,7	2070,97	
367,911	2066,47	
368,122	2106,2	
368,333	2109,89	
368,545	2161,49	
368,756	2140,2	
368,967	2201,23	
369,178	2295,02	
369,389	2369,98	
369,6	2421,59	
369,811	2437,56	
370,022	2389,23	
370,233	2412,17	
370,444	2180,75	
370,654	2156,58	
370,865	2150,03	
371,076	2168,87	
371,287	2109,89	
371,498	2159,86	
371,709	2118,08	
371,92	2179,52	
372,131	2183,2	
372,341	2174,19	
372,552	2163,13	
372,763	2165,18	
372,974	2131,59	
373,185	2062,37	
373,395	2073,43	
373,606	2145,11	
373,817	2095,96	
374,028	2241,37	
374,238	2300,76	
374,449	2289,7	
374,66	2275,77	
374,87	2281,1	
375,081	2207,78	
375,292	2233,99	
375,502	2226,62	
375,713	2211,46	
375,923	2311,41	
376,134	2274,13	
376,345	2261,03	
376,555	2280,69	
376,766	2305,26	
376,976	2265,53	
377,187	2162,31	
377,397	2203,68	
377,608	2145,93	
377,818	2135,69	
378,029	2099,24	
378,239	2041,07	
378,449	2094,32	
378,66	2008,72	
378,87	2065,24	
379,081	2112,34	
379,291	2061,14	
379,501	2091,86	
379,712	2133,23	
379,922	2090,63	
380,133	2194,26	
380,343	2177,88	
380,553	2209,42	
380,763	2200,82	
380,974	2151,25	
381,184	2047,22	
381,394	1980,04	
381,604	1939,49	
381,815	1946,46	
382,025	2039,44	
382,235	2043,12	
382,445	2086,54	
382,655	2150,85	
382,866	2209,01	
383,076	2141,42	
383,286	2134,87	
383,496	2239,32	
383,706	2164,36	
383,916	2222,11	
384,126	2228,67	
384,336	2292,15	
384,546	2309,77	
384,756	2273,31	
384,966	2314,68	
385,176	2313,45	
385,386	2278,64	
385,596	2355,23	
385,806	2332,7	
386,016	2244,23	
386,226	2272,9	
386,436	2167,64	
386,646	2059,1	
386,856	1981,27	
387,066	1891,98	
387,276	1898,94	
387,486	1916,97	
387,696	1871,5	
387,905	1937,45	
388,115	2011,99	
388,325	2041,89	
388,535	2021,41	
388,745	2100,87	
388,954	2218,02	
389,164	2202,45	
389,374	2273,31	
389,584	2313,45	
389,793	2285,6	
390,003	2314,27	
390,213	2269,63	
390,422	2311,41	
390,632	2324,1	
390,842	2229,49	
391,051	2204,91	
391,261	2202,45	
391,47	2077,94	
391,68	2084,49	
391,89	1991,92	
392,099	1944,82	
392,309	2002,16	
392,518	2008,31	
392,728	1993,97	
392,937	2061,96	
393,147	2097,6	
393,356	2272,9	
393,566	2372,84	
393,775	2644,41	
393,985	2873,78	
394,194	2955,29	
394,404	2985,19	
394,613	2908,18	
394,822	2876,24	
395,032	2532,18	
395,241	2453,13	
395,45	2299,12	
395,66	2206,14	
395,869	2077,53	
396,078	2045,99	
396,288	2007,9	
396,497	2015,68	
396,706	1972,67	
396,916	1988,65	
397,125	2047,22	
397,334	2068,93	
397,543	2039,44	
397,752	2121,35	
397,962	2188,94	
398,171	2193,44	
398,38	2267,99	
398,589	2265,94	
398,798	2273,31	
399,007	2233,17	
399,216	2259,39	
399,426	2291,34	
399,635	2220,07	
399,844	2266,76	
400,053	2276,18	
400,262	2177,88	
400,471	2199,59	
400,68	2179,11	
400,889	2137,33	
401,098	2165,18	
401,307	2150,44	
401,516	2222,52	
401,725	2209,01	
401,934	2209,42	
402,143	2269,22	
402,351	2261,84	
402,56	2262,66	
402,769	2299,94	
402,978	2443,29	
403,187	2623,52	
403,396	2907,36	
403,605	3166,23	
403,813	3364,47	
404,022	3467,28	
404,231	3436,97	
404,44	3226,03	
404,649	2995,43	
404,857	2800,87	
405,066	2602,22	
405,275	2462,96	
405,483	2361,38	
405,692	2292,97	
405,901	2216,38	
406,109	2188,53	
406,318	2216,79	
406,527	2145,11	
406,735	2172,96	
406,944	2162,31	
407,153	2129,14	
407,361	2147,57	
407,57	2159,86	
407,778	2129,14	
407,987	2167,23	
408,195	2216,79	
408,404	2188,12	
408,612	2205,32	
408,821	2226,62	
409,029	2266,35	
409,238	2331,89	
409,446	2387,18	
409,655	2440,02	
409,863	2487,94	
410,071	2458,45	
410,28	2481,8	
410,488	2476,88	
410,696	2461,32	
410,905	2475,65	
411,113	2557,16	
411,321	2569,45	
411,53	2559,21	
411,738	2582,56	
411,946	2596,48	
412,155	2574,77	
412,363	2602,22	
412,571	2550,2	
412,779	2537,5	
412,988	2591,16	
413,196	2553,07	
413,404	2502,69	
413,612	2480,16	
413,82	2404,79	
414,028	2369,98	
414,237	2503,1	
414,445	3035,57	
414,653	3953,88	
414,861	5098,69	
415,069	6185,75	
415,277	7150,76	
415,485	7401,02	
415,693	7030,74	
415,901	6470,83	
416,109	5661,88	
416,317	4832,05	
416,525	4179,15	
416,733	3743,35	
416,941	3312,86	
417,149	3200,63	
417,357	3167,46	
417,565	3208,42	
417,773	3434,51	
417,98	3807,65	
418,188	4032,93	
418,396	4541,64	
418,604	5344,45	
418,812	6415,54	
419,02	7356,78	
419,227	8565,08	
419,435	8841,56	
419,643	8724,42	
419,851	7996,16	
420,059	6874,69	
420,266	5872,82	
420,474	4866,04	
420,682	4139,83	
420,889	3574,18	
421,097	3188,76	
421,305	2861,49	
421,512	2682,5	
421,72	2521,94	
421,928	2465	
422,135	2321,65	
422,343	2478,11	
422,55	2360,15	
422,758	2339,67	
422,966	2336,39	
423,173	2287,65	
423,381	2354,82	
423,588	2316,73	
423,796	2380,22	
424,003	2576,82	
424,211	2648,91	
424,418	2786,53	
424,625	3074,07	
424,833	3375,94	
425,04	3789,63	
425,248	4055,05	
425,455	4395,83	
425,662	4537,96	
425,87	4690,33	
426,077	4839,42	
426,284	5059,78	
426,492	5012,68	
426,699	4981,96	
426,906	4625,2	
427,114	4155,81	
427,321	3769,15	
427,528	3251,01	
427,735	3005,67	
427,943	2781,21	
428,15	2748,03	
428,357	2741,89	
428,564	2752,13	
428,771	3068,74	
428,979	3353	
429,186	3585,65	
429,393	3677,4	
429,6	3750,31	
429,807	3583,6	
430,014	3292,79	
430,221	3135,51	
430,428	2984,78	
430,635	2798,41	
430,842	2721,82	
431,049	2655,87	
431,256	2636,62	
431,463	2600,58	
431,67	2628,02	
431,877	2702,16	
432,084	2857,8	
432,291	3201,86	
432,498	3430,83	
432,705	3740,07	
432,912	3971,9	
433,119	4009,99	
433,326	3903,5	
433,532	3812,98	
433,739	3682,73	
433,946	3501,28	
434,153	3213,33	
434,36	3060,55	
434,566	2878,69	
434,773	2689,46	
434,98	2539,14	
435,187	2495,72	
435,393	2417,08	
435,6	2376,53	
435,807	2334,75	
436,014	2317,55	
436,22	2416,26	
436,427	2368,75	
436,633	2366,7	
436,84	2384,72	
437,047	2437,97	
437,253	2444,11	
437,46	2512,11	
437,666	2562,08	
437,873	2583,79	
438,08	2652,6	
438,286	2687	
438,493	2741,89	
438,699	2715,27	
438,906	2671,03	
439,112	2673,08	
439,319	2539,55	
439,525	2475,65	
439,731	2434,69	
439,938	2430,19	
440,144	2401,93	
440,351	2366,7	
440,557	2367,52	
440,763	2382,27	
440,97	2414,21	
441,176	2407,66	
441,382	2400,7	
441,589	2374,07	
441,795	2407,25	
442,001	2391,28	
442,208	2378,99	
442,414	2354,82	
442,62	2277,41	
442,826	2372,03	
443,032	2331,07	
443,239	2353,59	
443,445	2388,82	
443,651	2347,04	
443,857	2340,49	
444,063	2343,35	
444,269	2293,79	
444,476	2256,93	
444,682	2285,19	
444,888	2313,45	
445,094	2345,81	
445,3	2326,15	
445,506	2379,81	
445,712	2332,3	
445,918	2365,06	
446,124	2335,57	
446,33	2390,87	
446,536	2360,56	
446,742	2408,89	
446,948	2363,83	
447,154	2422	
447,36	2349,5	
447,566	2286,42	
447,771	2344,58	
447,977	2397,83	
448,183	2405,61	
448,389	2583,38	
448,595	2753,36	
448,801	2888,52	
449,006	3043,35	
449,212	3074,07	
449,418	3008,53	
449,624	3039,66	
449,83	2952,01	
450,035	2939,72	
450,241	3031,06	
450,447	3042,53	
450,652	3076,53	
450,858	3040,07	
451,064	2987,24	
451,269	2920,47	
451,475	2937,27	
451,681	2800,87	
451,886	2817,25	
452,092	2749,67	
452,297	2663,66	
452,503	2586,24	
452,709	2484,25	
452,914	2471,56	
453,12	2453,53	
453,325	2401,11	
453,531	2469,92	
453,736	2520,71	
453,942	2591,98	
454,147	2679,22	
454,352	2739,84	
454,558	2968,39	
454,763	3108,07	
454,969	3135,92	
455,174	3117,49	
455,379	2927,43	
455,585	2828,31	
455,79	2680,45	
455,995	2544,87	
456,201	2483,44	
456,406	2430,6	
456,611	2363,42	
456,817	2297,07	
457,022	2331,89	
457,227	2294,61	
457,432	2267,17	
457,638	2328,61	
457,843	2325,74	
458,048	2333,93	
458,253	2396,19	
458,458	2462,14	
458,663	2537,09	
458,869	2532,59	
459,074	2616,96	
459,279	2567,4	
459,484	2558,39	
459,689	2562,9	
459,894	2548,15	
460,099	2562,9	
460,304	2540,37	
460,509	2560,44	
460,714	2503,1	
460,919	2525,62	
461,124	2562,9	
461,329	2663,25	
461,534	2655,46	
461,739	2656,69	
461,944	2680,04	
462,149	2730,83	
462,354	2668,16	
462,558	2663,25	
462,763	2630,07	
462,968	2587,88	
463,173	2560,85	
463,378	2547,74	
463,583	2540,37	
463,787	2504,73	
463,992	2562,9	
464,197	2564,94	
464,402	2595,25	
464,606	2538,32	
464,811	2632,53	
465,016	2764,01	
465,221	2967,57	
465,425	3620,06	
465,63	4416,31	
465,835	5349,36	
466,039	6207,05	
466,244	6385,63	
466,448	6563,4	
466,653	6005,53	
466,858	5358,37	
467,062	4655,1	
467,267	4184,07	
467,471	3722,87	
467,676	3321,46	
467,88	2991,33	
468,085	2803,74	
468,289	2642,36	
468,494	2589,93	
468,698	2532,18	
468,903	2528,9	
469,107	2599,35	
469,311	2662,43	
469,516	2759,5	
469,72	2865,18	
469,925	2825,04	
470,129	2763,6	
470,333	2719,36	
470,538	2638,67	
470,742	2636,21	
470,946	2635,39	
471,15	2607,95	
471,355	2580,1	
471,559	2572,73	
471,763	2616,14	
471,967	2543,65	
472,172	2592,8	
472,376	2641,54	
472,58	2577,23	
472,784	2654,65	
472,988	2650,14	
473,193	2573,55	
473,397	2651,37	
473,601	2776,29	
473,805	3077,35	
474,009	3390,69	
474,213	3599,17	
474,417	3853,94	
474,621	3946,91	
474,825	3894,08	
475,029	3812,98	
475,233	3629,07	
475,437	3457,45	
475,641	3233,4	
475,845	3131	
476,049	3028,6	
476,253	2884,84	
476,457	2831,59	
476,661	2733,29	
476,865	2668,16	
477,068	2723,05	
477,272	2750,49	
477,476	2737,79	
477,68	2768,92	
477,884	2816,84	
478,088	2822,99	
478,291	2778,34	
478,495	2773,02	
478,699	2793,09	
478,903	2826,27	
479,106	2870,91	
479,31	2826,67	
479,514	2875,42	
479,717	2871,32	
479,921	2972,9	
480,125	2941,77	
480,328	2934,4	
480,532	2966,76	
480,736	3006,49	
